Workcenter,Machine,Job,Type,Priority
3,0,job20677,1,1
1,1,job20971,2,1
2,0,job20795,4,1
3,0,job20727,2,1
2,1,job20785,3,1
1,1,job20766,2,1
2,1,job20942,4,1
4,1,job20823,3,1
4,0,job20813,2,1
2,1,job20845,3,1
3,0,job20687,3,1
3,1,job20804,4,1
4,0,job20863,2,1
1,0,job20981,3,1
3,0,job20647,2,1
4,0,job20758,4,1
1,0,job20796,4,1
2,0,job20735,1,1
4,0,job20833,3,1
2,0,job20952,1,1
1,1,job20991,2,1
3,0,job20717,2,1
1,1,job20736,1,1
2,1,job20885,3,1
3,1,job20814,2,1
2,0,job20805,4,1
2,1,job20962,4,1
4,0,job20853,3,1
1,1,job21001,2,1
4,1,job20678,1,1
3,1,job20864,2,1
4,0,job20953,1,1
4,0,job20773,2,1
3,1,job20707,4,1
2,0,job20912,2,1
1,0,job20806,4,1
1,0,job21011,3,1
2,0,job20815,2,1
4,0,job20728,2,1
2,1,job20982,3,1
3,0,job20834,3,1
4,0,job20913,2,1
4,1,job20688,3,1
4,0,job20873,4,1
3,0,job20854,3,1
1,0,job21021,3,1
2,0,job20922,2,1
2,0,job20865,2,1
3,1,job20797,4,1
3,0,job20954,1,1
4,1,job20648,2,1
1,1,job20816,2,1
4,0,job20893,4,1
1,1,job21031,2,1
3,1,job20807,4,1
3,0,job20774,2,1
4,0,job20923,2,1
4,1,job20718,2,1
2,0,job20972,2,1
4,0,job20708,4,1
1,1,job21041,2,1
2,1,job21012,3,1
2,1,job20835,3,1
4,0,job20933,3,1
1,1,job20866,2,1
2,1,job21022,3,1
3,0,job20914,2,1
2,1,job20855,3,1
3,0,job20767,2,1
3,1,job20904,4,1
1,0,job20786,3,1
1,1,job21051,4,1
4,0,job20973,2,1
4,0,job20798,4,1
3,1,job20874,4,1
3,0,job20824,3,1
3,0,job20787,3,1
2,0,job20955,1,1
3,1,job20894,4,1
2,0,job20992,2,1
1,0,job21061,3,1
4,0,job20943,4,1
4,0,job20808,4,1
1,1,job20956,1,1
3,0,job20924,2,1
2,1,job21062,3,1
2,0,job20775,2,1
4,0,job20993,2,1
1,0,job20846,3,1
1,0,job21071,4,1
3,0,job20737,1,1
3,0,job20847,3,1
2,0,job20905,4,1
3,0,job20934,3,1
1,0,job20886,3,1
1,0,job21081,3,1
2,0,job20915,2,1
2,1,job21072,4,1
1,1,job20776,2,1
3,0,job20974,2,1
3,0,job20887,3,1
2,0,job21002,2,1
4,1,job20768,2,1
1,0,job20906,4,1
2,1,job20875,4,1
1,0,job21091,1,1
4,0,job20963,4,1
2,1,job21082,3,1
2,1,job20825,3,1
3,1,job20944,4,1
3,0,job20817,2,1
1,0,job21101,1,1
4,1,job20788,3,1
3,1,job20907,4,1
2,0,job20895,4,1
4,0,job20983,3,1
1,1,job20916,2,1
4,1,job21003,2,1
3,0,job20994,2,1
1,0,job21111,4,1
2,0,job21092,1,1
2,0,job20925,2,1
1,0,job20896,4,1
2,0,job21032,2,1
4,0,job21013,3,1
3,1,job20964,4,1
2,0,job20945,4,1
4,1,job20738,1,1
1,0,job21121,1,1
3,0,job20984,3,1
2,0,job21102,1,1
1,0,job20836,3,1
4,0,job21093,1,1
3,0,job21014,3,1
4,1,job20848,3,1
2,0,job21042,2,1
2,1,job21112,4,1
3,0,job21094,1,1
4,0,job20908,4,1
1,0,job21131,3,1
2,1,job20935,3,1
4,0,job21023,3,1
3,1,job20897,4,1
3,0,job21004,2,1
1,0,job20926,2,1
3,0,job20867,2,1
1,1,job21141,4,1
1,0,job20856,3,1
3,0,job21024,3,1
4,0,job21033,2,1
2,0,job20965,4,1
2,0,job21052,4,1
2,0,job20975,2,1
2,1,job21122,1,1
1,0,job20946,4,1
3,0,job21034,2,1
4,1,job20888,3,1
1,1,job21151,2,1
3,0,job20837,3,1
4,0,job21063,3,1
3,0,job20957,1,1
4,0,job20898,4,1
3,0,job21064,3,1
4,0,job21103,1,1
2,1,job21132,3,1
4,0,job20818,2,1
1,1,job21161,2,1
4,0,job21043,2,1
4,0,job21073,4,1
1,0,job20966,4,1
3,1,job21104,1,1
3,0,job20777,2,1
1,1,job21171,1,1
1,0,job20876,4,1
2,0,job20995,2,1
3,1,job20927,2,1
3,0,job20857,3,1
2,1,job20985,3,1
2,0,job21105,1,1
3,1,job20917,2,1
4,0,job21053,4,1
1,1,job21181,4,1
4,0,job21083,3,1
2,1,job21015,3,1
3,1,job20947,4,1
3,1,job21044,2,1
2,1,job21142,4,1
4,0,job20928,2,1
1,0,job20826,3,1
3,1,job20967,4,1
1,1,job21191,2,1
2,0,job21095,1,1
3,1,job21074,4,1
1,1,job20976,2,1
4,0,job20918,2,1
3,1,job21054,4,1
3,1,job20877,4,1
1,0,job21201,4,1
2,0,job21152,2,1
3,0,job21084,3,1
4,0,job21113,4,1
3,0,job20827,3,1
2,0,job21005,2,1
1,1,job20996,2,1
4,0,job20948,4,1
1,0,job21211,1,1
2,1,job21202,4,1
1,0,job20936,3,1
4,1,job20868,2,1
1,0,job21106,1,1
2,0,job21162,2,1
1,1,job21096,1,1
2,1,job21025,3,1
4,0,job21123,1,1
1,1,job21221,1,1
2,0,job21045,2,1
2,0,job21212,1,1
2,1,job21172,1,1
4,0,job21153,2,1
3,0,job20937,3,1
1,0,job21231,2,1
3,1,job21114,4,1
2,1,job21182,4,1
2,0,job21035,2,1
4,0,job21133,3,1
4,0,job20968,4,1
1,1,job21241,2,1
1,1,job21006,2,1
4,1,job20838,3,1
1,0,job20986,3,1
3,0,job21124,1,1
3,0,job21107,1,1
4,0,job21163,2,1
1,1,job21251,2,1
4,1,job20958,1,1
2,0,job21192,2,1
3,0,job21154,2,1
1,0,job21016,3,1
2,1,job21075,4,1
3,0,job21134,3,1
2,0,job21065,3,1
2,0,job21232,2,1
1,1,job21046,2,1
1,1,job21261,2,1
3,0,job20977,2,1
3,0,job20987,3,1
4,0,job21143,4,1
4,1,job20778,2,1
2,1,job21055,4,1
3,0,job21017,3,1
4,0,job21213,1,1
1,0,job21271,3,1
3,1,job21164,2,1
4,1,job20858,3,1
3,1,job20997,2,1
2,1,job21272,3,1
3,1,job21144,4,1
4,0,job21203,4,1
2,1,job21085,3,1
1,0,job21281,2,1
4,0,job20878,4,1
3,0,job21214,1,1
4,1,job20828,3,1
1,0,job21036,2,1
1,0,job21026,3,1
4,0,job21193,2,1
3,0,job21097,1,1
4,1,job20938,3,1
3,1,job21204,4,1
1,1,job21291,1,1
2,1,job21115,4,1
4,0,job21173,1,1
2,0,job21282,2,1
1,0,job21066,3,1
2,0,job21125,1,1
2,0,job21222,1,1
1,1,job21301,2,1
4,0,job21233,2,1
4,1,job21108,1,1
3,1,job21194,2,1
4,0,job21283,2,1
3,1,job21037,2,1
2,0,job21165,2,1
3,0,job21174,1,1
4,0,job21183,4,1
1,1,job21311,2,1
1,0,job21126,1,1
3,0,job21027,3,1
1,0,job21076,4,1
2,0,job21242,2,1
2,0,job21155,2,1
3,0,job21234,2,1
4,1,job20998,2,1
3,0,job21067,3,1
1,0,job21321,3,1
1,0,job21056,4,1
3,1,job21284,2,1
4,0,job21223,1,1
2,1,job21135,3,1
3,0,job21007,2,1
3,1,job21184,4,1
1,0,job21331,4,1
2,0,job21145,4,1
3,0,job21127,1,1
3,0,job21224,1,1
4,0,job21273,3,1
4,0,job20978,2,1
1,1,job21166,2,1
1,0,job21341,1,1
2,0,job21252,2,1
3,0,job21274,3,1
3,1,job21077,4,1
4,1,job20988,3,1
4,0,job21243,2,1
1,0,job21086,3,1
4,1,job21018,3,1
2,1,job21205,4,1
1,1,job21351,2,1
2,1,job21322,3,1
1,0,job21116,4,1
3,1,job21047,2,1
2,0,job21215,1,1
1,1,job21156,2,1
1,0,job21361,3,1
3,1,job21244,2,1
1,0,job21136,3,1
3,1,job21057,4,1
2,0,job21195,2,1
4,1,job21098,1,1
1,0,job21146,4,1
2,1,job21332,4,1
1,1,job21371,2,1
1,0,job21206,4,1
2,0,job21262,2,1
4,1,job21038,2,1
2,0,job21175,1,1
4,0,job21253,2,1
4,1,job21028,3,1
1,1,job21216,1,1
2,1,job21342,1,1
3,1,job21254,2,1
1,0,job21381,3,1
2,1,job21292,1,1
2,0,job21285,2,1
4,0,job21323,3,1
3,0,job21087,3,1
1,1,job21391,2,1
3,0,job21324,3,1
2,0,job21235,2,1
3,1,job21117,4,1
1,1,job21196,2,1
4,0,job21333,4,1
2,0,job21302,2,1
4,1,job21068,3,1
2,0,job21185,4,1
4,0,job21263,2,1
1,0,job21401,3,1
2,1,job21362,3,1
3,1,job21334,4,1
1,0,job21176,1,1
3,0,job21137,3,1
4,0,job21343,1,1
4,1,job21008,2,1
1,0,job21411,1,1
2,0,job21312,2,1
3,0,job21264,2,1
4,0,job21078,4,1
4,1,job21128,1,1
4,0,job21293,1,1
3,1,job21147,4,1
3,0,job21344,1,1
1,1,job21421,2,1
1,1,job21286,2,1
2,0,job21225,1,1
4,1,job21048,2,1
3,1,job21167,2,1
3,1,job21207,4,1
4,0,job21363,3,1
2,1,job21275,3,1
3,0,job21294,1,1
1,1,job21431,2,1
2,1,job21382,3,1
2,0,job21245,2,1
1,1,job21236,2,1
3,0,job21364,3,1
4,1,job21088,3,1
1,0,job21276,3,1
2,0,job21352,2,1
2,1,job21402,3,1
1,0,job21441,3,1
4,0,job21303,2,1
2,1,job21325,3,1
1,0,job21186,4,1
4,1,job21138,3,1
3,0,job21304,2,1
3,0,job21157,2,1
4,0,job21383,3,1
1,0,job21451,4,1
4,0,job21058,4,1
4,0,job21313,2,1
3,0,job21177,1,1
3,0,job21384,3,1
1,0,job21226,1,1
2,0,job21265,2,1
1,0,job21461,3,1
4,0,job21403,3,1
2,0,job21255,2,1
2,1,job21412,1,1
2,0,job21372,2,1
2,0,job21345,1,1
3,0,job21277,3,1
1,0,job21326,3,1
3,0,job21314,2,1
1,1,job21471,2,1
1,0,job21246,2,1
3,0,job21404,3,1
2,1,job21442,3,1
2,1,job21295,1,1
3,0,job21217,1,1
4,1,job21118,4,1
4,0,job21353,2,1
4,0,job21413,1,1
1,1,job21481,2,1
3,1,job21187,4,1
2,1,job21365,3,1
3,0,job21354,2,1
2,1,job21452,4,1
1,0,job21491,3,1
2,0,job21335,4,1
3,0,job21414,1,1
1,1,job21266,2,1
2,0,job21392,2,1
4,0,job21443,3,1
2,0,job21305,2,1
3,0,job21444,3,1
1,0,job21296,1,1
1,1,job21501,2,1
3,1,job21227,1,1
3,0,job21197,2,1
1,1,job21256,2,1
4,0,job21148,4,1
4,1,job21158,2,1
1,0,job21366,3,1
4,0,job21373,2,1
1,0,job21511,4,1
2,1,job21462,3,1
4,1,job21178,1,1
4,1,job21168,2,1
3,0,job21327,3,1
1,0,job21346,1,1
2,0,job21422,2,1
1,1,job21521,2,1
2,0,job21385,3,1
3,1,job21374,2,1
4,0,job21453,4,1
1,0,job21336,4,1
4,1,job21278,3,1
1,1,job21531,2,1
3,1,job21454,4,1
3,0,job21247,2,1
4,0,job21393,2,1
4,1,job21208,4,1
3,0,job21287,2,1
4,0,job21463,3,1
2,1,job21492,3,1
3,0,job21394,2,1
2,0,job21315,2,1
1,1,job21541,2,1
3,0,job21464,3,1
1,1,job21306,2,1
4,0,job21188,4,1
2,0,job21432,2,1
2,1,job21405,3,1
4,0,job21423,2,1
1,1,job21551,2,1
4,1,job21228,1,1
4,0,job21493,3,1
3,0,job21297,1,1
4,1,job21218,1,1
1,0,job21386,3,1
3,1,job21237,2,1
1,0,job21406,3,1
3,0,job21367,3,1
1,0,job21561,4,1
3,1,job21424,2,1
2,0,job21375,2,1
2,1,job21512,4,1
3,0,job21494,3,1
2,0,job21355,2,1
1,1,job21571,2,1
2,0,job21472,2,1
1,1,job21316,2,1
2,0,job21415,1,1
4,0,job21433,2,1
2,1,job21455,4,1
3,0,job21347,1,1
4,0,job21513,4,1
1,0,job21581,3,1
2,0,job21445,3,1
2,0,job21482,2,1
3,1,job21434,2,1
1,0,job21456,4,1
4,0,job21238,2,1
3,1,job21337,4,1
1,1,job21376,2,1
1,1,job21591,2,1
3,1,job21514,4,1
3,0,job21387,3,1
4,1,job21198,2,1
3,1,job21267,2,1
3,0,job21407,3,1
2,0,job21425,2,1
4,1,job21328,3,1
1,0,job21601,4,1
1,1,job21356,2,1
2,1,job21562,4,1
4,0,job21473,2,1
4,1,job21248,2,1
1,1,job21611,2,1
2,0,job21435,2,1
2,1,job21582,3,1
2,1,job21502,2,1
1,0,job21416,1,1
3,0,job21474,2,1
4,0,job21288,2,1
4,0,job21563,4,1
1,0,job21621,4,1
3,1,job21457,4,1
3,0,job21257,2,1
1,0,job21446,3,1
4,0,job21338,4,1
2,1,job21602,4,1
2,0,job21395,2,1
4,0,job21483,2,1
4,0,job21583,3,1
1,1,job21631,2,1
3,1,job21564,4,1
2,0,job21522,2,1
4,0,job21503,2,1
2,0,job21465,3,1
2,1,job21515,4,1
1,1,job21641,2,1
3,0,job21417,1,1
4,1,job21298,1,1
1,1,job21426,2,1
3,1,job21484,2,1
4,1,job21368,3,1
2,1,job21622,4,1
4,0,job21603,4,1
4,1,job21268,2,1
2,0,job21532,2,1
1,0,job21651,1,1
3,0,job21584,3,1
3,0,job21447,3,1
1,0,job21516,4,1
2,0,job21495,3,1
1,1,job21436,2,1
3,1,job21504,2,1
4,1,job21348,1,1
1,0,job21661,1,1
2,0,job21542,2,1
4,0,job21458,4,1
2,1,job21652,1,1
3,1,job21604,4,1
4,0,job21623,4,1
4,1,job21388,3,1
1,1,job21396,2,1
4,1,job21408,3,1
1,1,job21671,2,1
3,1,job21517,4,1
4,0,job21523,2,1
3,0,job21307,2,1
4,0,job21653,1,1
3,1,job21624,4,1
2,0,job21565,4,1
1,0,job21681,3,1
1,0,job21466,3,1
3,1,job21524,2,1
2,1,job21662,1,1
2,0,job21475,2,1
2,1,job21552,2,1
4,0,job21533,2,1
3,0,job21654,1,1
1,0,job21691,1,1
2,0,job21485,2,1
2,0,job21682,3,1
4,0,job21258,2,1
4,0,job21663,1,1
1,0,job21496,3,1
3,1,job21534,2,1
3,0,job21467,3,1
1,0,job21701,3,1
4,1,job21553,2,1
4,1,job21418,1,1
2,1,job21505,2,1
4,0,job21543,2,1
2,1,job21572,2,1
2,0,job21585,3,1
2,1,job21692,1,1
1,0,job21711,4,1
1,0,job21566,4,1
3,0,job21664,1,1
3,0,job21497,3,1
4,1,job21448,3,1
3,0,job21317,2,1
1,1,job21506,2,1
2,0,job21605,4,1
3,0,job21544,2,1
1,0,job21721,1,1
2,1,job21702,3,1
4,0,job21308,2,1
4,0,job21573,2,1
1,1,job21476,2,1
2,1,job21712,4,1
3,0,job21377,2,1
1,1,job21731,2,1
2,0,job21655,1,1
4,0,job21693,1,1
4,0,job21518,4,1
3,1,job21567,4,1
1,1,job21741,2,1
4,1,job21468,3,1
3,0,job21574,2,1
1,1,job21486,2,1
2,1,job21592,2,1
3,0,job21694,1,1
4,0,job21703,3,1
1,0,job21751,1,1
2,1,job21625,4,1
2,0,job21665,1,1
2,1,job21722,1,1
4,0,job21683,3,1
4,1,job21498,3,1
3,1,job21357,2,1
1,0,job21761,3,1
3,0,job21704,3,1
2,1,job21752,1,1
4,0,job21713,4,1
2,1,job21525,2,1
3,0,job21684,3,1
1,0,job21586,3,1
4,1,job21318,2,1
1,0,job21771,4,1
4,0,job21593,2,1
2,1,job21762,3,1
2,0,job21612,2,1
3,1,job21554,2,1
1,0,job21606,4,1
3,1,job21714,4,1
3,0,job21587,3,1
1,0,job21626,4,1
2,0,job21535,2,1
1,0,job21781,3,1
2,0,job21545,2,1
3,0,job21594,2,1
1,0,job21656,1,1
2,1,job21772,4,1
4,0,job21723,1,1
1,0,job21666,1,1
2,0,job21632,2,1
4,0,job21378,2,1
1,0,job21791,4,1
3,1,job21607,4,1
3,0,job21724,1,1
4,0,job21613,2,1
4,1,job21568,4,1
4,0,job21753,1,1
3,1,job21627,4,1
1,0,job21801,4,1
2,1,job21575,2,1
2,1,job21642,2,1
4,1,job21358,2,1
1,1,job21536,2,1
2,1,job21782,3,1
3,1,job21614,2,1
1,1,job21526,2,1
2,0,job21695,1,1
1,0,job21811,3,1
2,0,job21555,2,1
3,0,job21754,1,1
3,0,job21427,2,1
2,1,job21705,3,1
1,0,job21821,1,1
1,1,job21546,2,1
3,0,job21657,1,1
4,0,job21763,3,1
2,0,job21685,3,1
4,0,job21633,2,1
3,0,job21437,2,1
3,0,job21764,3,1
2,1,job21715,4,1
4,1,job21588,3,1
1,0,job21831,3,1
1,0,job21696,1,1
3,0,job21667,1,1
3,0,job21634,2,1
4,0,job21773,4,1
3,0,job21397,2,1
1,0,job21841,3,1
2,1,job21792,4,1
2,1,job21595,2,1
4,0,job21608,4,1
3,1,job21774,4,1
1,1,job21556,2,1
1,0,job21851,1,1
2,1,job21802,4,1
1,1,job21576,2,1
2,0,job21725,1,1
2,1,job21672,2,1
4,0,job21643,2,1
1,0,job21686,3,1
2,1,job21812,3,1
4,0,job21628,4,1
1,0,job21861,3,1
2,0,job21755,1,1
1,0,job21726,1,1
3,1,job21644,2,1
3,1,job21507,2,1
2,0,job21822,1,1
4,0,job21783,3,1
1,0,job21871,3,1
4,0,job21428,2,1
1,1,job21756,1,1
2,0,job21615,2,1
1,0,job21706,3,1
2,1,job21832,3,1
3,1,job21784,3,1
3,0,job21477,2,1
4,1,job21658,1,1
4,0,job21823,1,1
1,0,job21881,1,1
1,0,job21716,4,1
4,1,job21438,2,1
2,1,job21775,4,1
2,0,job21732,2,1
3,0,job21697,1,1
1,0,job21891,3,1
1,1,job21616,2,1
2,0,job21765,3,1
3,0,job21824,1,1
4,0,job21793,4,1
4,0,job21733,2,1
2,0,job21842,3,1
2,1,job21645,2,1
4,1,job21668,1,1
1,0,job21901,1,1
3,1,job21794,4,1
2,1,job21742,2,1
1,0,job21766,3,1
4,1,job21508,2,1
2,0,job21852,1,1
1,1,job21596,2,1
3,0,job21734,2,1
1,0,job21911,3,1
2,0,job21635,2,1
3,1,job21687,3,1
2,0,job21785,3,1
3,0,job21487,2,1
4,0,job21843,3,1
4,0,job21398,2,1
2,1,job21862,3,1
1,0,job21921,1,1
3,0,job21844,3,1
4,0,job21803,4,1
4,0,job21853,1,1
3,0,job21537,2,1
4,1,job21478,2,1
4,0,job21673,2,1
2,0,job21795,4,1
1,1,job21931,2,1
4,1,job21698,1,1
3,0,job21727,1,1
4,1,job21688,3,1
3,1,job21527,2,1
3,1,job21804,4,1
4,0,job21813,3,1
1,1,job21636,2,1
1,0,job21941,4,1
2,0,job21825,1,1
2,1,job21872,3,1
3,0,job21854,1,1
3,0,job21707,3,1
4,1,job21528,2,1
1,0,job21786,3,1
1,1,job21951,2,1
3,0,job21547,2,1
4,0,job21833,3,1
3,0,job21674,2,1
2,0,job21735,2,1
1,0,job21796,4,1
2,0,job21882,1,1
3,0,job21814,3,1
1,0,job21776,4,1
1,1,job21961,1,1
3,0,job21834,3,1
4,0,job21488,2,1
3,1,job21557,2,1
1,1,job21826,1,1
2,0,job21805,4,1
3,1,job21717,4,1
2,0,job21845,3,1
1,0,job21971,4,1
4,1,job21558,2,1
1,1,job21646,2,1
2,1,job21892,3,1
3,0,job21577,2,1
4,1,job21743,2,1
1,1,job21736,2,1
4,1,job21538,2,1
1,1,job21981,2,1
2,0,job21902,1,1
4,1,job21728,1,1
4,0,job21718,4,1
3,0,job21757,1,1
4,0,job21883,1,1
1,0,job21991,3,1
3,0,job21767,3,1
4,0,job21863,3,1
2,0,job21855,1,1
1,0,job21806,4,1
2,1,job21912,3,1
1,0,job22001,3,1
4,1,job21708,3,1
3,0,job21884,1,1
3,0,job21617,2,1
4,0,job21873,3,1
1,0,job21846,3,1
3,0,job21744,2,1
3,0,job21864,3,1
1,0,job22011,4,1
2,0,job21922,1,1
4,1,job21548,2,1
3,0,job21874,3,1
3,0,job21597,2,1
4,0,job21903,1,1
4,0,job21893,3,1
2,1,job21942,4,1
1,0,job22021,4,1
1,1,job21856,1,1
3,0,job21904,1,1
2,0,job21675,2,1
3,0,job21787,3,1
3,0,job21894,3,1
1,0,job22031,3,1
2,0,job21932,2,1
4,0,job21913,3,1
2,0,job21815,3,1
4,0,job21923,1,1
3,1,job21797,4,1
3,0,job21914,3,1
2,0,job21835,3,1
1,0,job22041,1,1
3,0,job21924,1,1
3,1,job21777,4,1
3,0,job21637,2,1
4,0,job21943,4,1
1,1,job21676,2,1
2,1,job21972,4,1
4,0,job21578,2,1
1,0,job22051,1,1
4,0,job21798,4,1
4,0,job21933,2,1
3,1,job21944,4,1
4,1,job21758,1,1
2,0,job21992,3,1
2,1,job21952,2,1
1,1,job22061,1,1
1,0,job21816,3,1
4,0,job21973,4,1
4,1,job21768,3,1
4,0,job21778,4,1
3,1,job21807,4,1
4,0,job21953,2,1
1,1,job22071,2,1
1,0,job21836,3,1
2,1,job21962,1,1
2,1,job21885,1,1
2,0,job22002,3,1
1,0,job22081,3,1
2,0,job21945,4,1
3,0,job21934,2,1
4,0,job21963,1,1
3,0,job21847,3,1
4,0,job21993,3,1
3,0,job21827,1,1
4,0,job21618,2,1
1,0,job22091,3,1
1,1,job21886,1,1
2,1,job22012,4,1
3,1,job21974,4,1
2,1,job22022,4,1
4,0,job21808,4,1
2,0,job21745,2,1
4,0,job22003,3,1
3,1,job21647,2,1
1,0,job22101,1,1
3,1,job21954,2,1
1,0,job21946,4,1
2,1,job22032,3,1
2,0,job21865,3,1
4,0,job22013,4,1
3,0,job21964,1,1
1,0,job22111,4,1
2,1,job21975,4,1
2,0,job21875,3,1
3,1,job21737,2,1
3,0,job21994,3,1
2,1,job22042,1,1
4,0,job22023,4,1
1,1,job21746,2,1
4,1,job21648,2,1
1,0,job22121,4,1
4,1,job21598,2,1
2,1,job22052,1,1
2,0,job21982,2,1
1,0,job21866,3,1
1,1,job22131,3,1
4,0,job22033,3,1
2,0,job21905,1,1
3,0,job21817,3,1
2,0,job21955,2,1
3,0,job21837,3,1
1,0,job21876,3,1
3,0,job22004,3,1
4,1,job21788,3,1
1,0,job22141,4,1
1,0,job21976,4,1
4,1,job21738,2,1
3,0,job21857,1,1
2,1,job22082,3,1
4,0,job21983,2,1
2,0,job21895,3,1
3,1,job22014,4,1
4,0,job22043,1,1
1,0,job21906,1,1
2,1,job22092,3,1
1,1,job22151,2,1
2,0,job21915,3,1
3,1,job22024,4,1
3,1,job21677,2,1
4,0,job22053,1,1
3,0,job22034,3,1
1,0,job22161,4,1
2,0,job22015,4,1
2,1,job22102,1,1
2,0,job21925,1,1
3,0,job21984,2,1
1,1,job21956,2,1
2,1,job22062,1,1
4,0,job22083,3,1
3,0,job22044,1,1
3,1,job21947,4,1
4,1,job21638,2,1
1,0,job22171,3,1
3,0,job22054,1,1
1,0,job21896,3,1
2,0,job22025,4,1
2,1,job22112,4,1
3,0,job22084,3,1
4,0,job22093,3,1
2,0,job22072,2,1
1,1,job22181,3,1
1,0,job21916,3,1
2,0,job22122,4,1
2,0,job21935,2,1
3,0,job22094,3,1
4,1,job21678,2,1
3,0,job21867,3,1
4,1,job21848,3,1
1,0,job22016,4,1
4,0,job22103,1,1
1,1,job22191,1,1
3,0,job21877,3,1
3,0,job21887,1,1
4,1,job21828,1,1
3,0,job22104,1,1
1,1,job21926,1,1
4,0,job22063,1,1
2,1,job22142,4,1
4,0,job21948,4,1
1,0,job22201,1,1
3,0,job22064,1,1
2,0,job21965,1,1
1,0,job22026,4,1
3,1,job21977,4,1
3,1,job21747,2,1
1,0,job22211,4,1
4,0,job22073,2,1
2,0,job21995,3,1
4,0,job22113,4,1
2,1,job22132,3,1
4,1,job21818,3,1
1,0,job22221,4,1
3,1,job22074,2,1
3,0,job21907,1,1
4,1,job21838,3,1
4,0,job21978,4,1
4,0,job22143,4,1
4,0,job22123,4,1
3,1,job22114,4,1
1,1,job22231,2,1
2,1,job22005,3,1
2,1,job22162,4,1
4,0,job21748,2,1
2,0,job22152,2,1
4,1,job21858,1,1
4,0,job22133,3,1
2,1,job22172,3,1
1,1,job21936,2,1
3,1,job22144,4,1
1,0,job22241,3,1
3,0,job21897,3,1
2,1,job22035,3,1
2,0,job22075,2,1
1,1,job22006,3,1
3,1,job22124,4,1
3,0,job21957,2,1
1,1,job21966,1,1
3,0,job21917,3,1
1,0,job22251,4,1
2,0,job22182,3,1
3,1,job22017,4,1
1,0,job21996,3,1
2,0,job21985,2,1
4,0,job22163,4,1
2,0,job22115,4,1
1,1,job22261,2,1
3,0,job22134,3,1
4,0,job22153,2,1
2,1,job22192,1,1
2,0,job22045,1,1
2,1,job22202,1,1
3,1,job22164,4,1
1,1,job22271,1,1
4,0,job22173,3,1
2,0,job22145,4,1
2,0,job22055,1,1
1,0,job22076,2,1
3,0,job22154,2,1
3,1,job22027,4,1
3,0,job21927,1,1
1,0,job22036,3,1
1,0,job22281,1,1
2,1,job22212,4,1
3,0,job22174,3,1
2,0,job22085,3,1
2,0,job22125,4,1
2,1,job22222,4,1
4,0,job22193,1,1
1,1,job22291,2,1
2,0,job22095,3,1
4,0,job22183,3,1
2,0,job22232,2,1
3,0,job22194,1,1
4,1,job21868,3,1
2,1,job22242,3,1
4,0,job22203,1,1
1,0,job22301,1,1
3,0,job22184,3,1
4,1,job21878,3,1
4,0,job22018,4,1
2,1,job22252,4,1
1,1,job21986,2,1
3,0,job22204,1,1
4,1,job21888,1,1
3,1,job21937,2,1
3,0,job21997,3,1
3,0,job22007,3,1
4,0,job22213,4,1
1,0,job22116,4,1
1,1,job22311,1,1
2,0,job22105,1,1
2,1,job22165,4,1
1,1,job22046,1,1
3,1,job22214,4,1
1,0,job22321,3,1
3,1,job22077,2,1
2,0,job22065,1,1
4,0,job22223,4,1
3,0,job21967,1,1
1,0,job22146,4,1
3,0,job22037,3,1
4,1,job21908,1,1
3,1,job22224,4,1
4,0,job22028,4,1
1,0,job22331,1,1
4,1,job21898,3,1
1,0,job22056,1,1
4,0,job22243,3,1
2,1,job22282,1,1
2,0,job22262,2,1
4,0,job21938,2,1
1,0,job22086,3,1
3,0,job22244,3,1
1,1,job22341,2,1
4,1,job21958,2,1
2,1,job22302,1,1
1,0,job22126,4,1
4,1,job21918,3,1
4,0,job22253,4,1
2,1,job22272,1,1
1,0,job22351,4,1
2,1,job22215,4,1
1,0,job22166,4,1
2,0,job22135,3,1
3,1,job22117,4,1
1,0,job22096,3,1
3,1,job22254,4,1
1,1,job22361,1,1
4,1,job22078,2,1
4,0,job22233,2,1
4,0,job22283,1,1
2,1,job22322,3,1
2,0,job22292,2,1
2,0,job22155,2,1
1,1,job22106,1,1
3,1,job22234,2,1
4,0,job22303,1,1
1,1,job22371,2,1
3,1,job22147,4,1
4,1,job21928,1,1
1,0,job22066,1,1
3,0,job22284,1,1
3,1,job21987,2,1
2,0,job22225,4,1
3,0,job22304,1,1
4,0,job22273,1,1
4,0,job22263,2,1
2,0,job22175,3,1
3,0,job22274,1,1
1,1,job22381,1,1
2,1,job22332,1,1
1,0,job22216,4,1
2,1,job22312,1,1
1,0,job22136,3,1
2,0,job22195,1,1
3,1,job22264,2,1
4,0,job22118,4,1
4,0,job22293,2,1
1,1,job22391,1,1
3,0,job22057,1,1
2,0,job22185,3,1
4,0,job22323,3,1
3,0,job22047,1,1
3,0,job22087,3,1
2,0,job22255,4,1
1,0,job22401,1,1
3,1,job22294,2,1
1,1,job22156,2,1
2,1,job22205,1,1
4,0,job22333,1,1
3,0,job22324,3,1
3,1,job22127,4,1
1,0,job22411,4,1
4,1,job21998,3,1
1,0,job22226,4,1
2,1,job22342,2,1
3,0,job22334,1,1
4,0,job22313,1,1
2,1,job22352,4,1
2,0,job22235,2,1
4,1,job22008,3,1
3,0,job22314,1,1
1,1,job22206,1,1
1,0,job22176,3,1
